,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
81,47.227839,-122.440278,EZ Food Mart,47.229851000000004,-122.434623,"{'id': '4d954b0ea243a5684a65b473', 'name': 'Convenience Store', 'pluralName': 'Convenience Stores', 'shortName': 'Convenience Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_', 'suffix': '.png'}, 'primary': True}"
82,47.227839,-122.440278,Tho Tuong BBQ,47.223432,-122.441119,"{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}"
83,47.683442,-122.376457,Un Bien,47.68163662900125,-122.37663719087422,"{'id': '4bf58dd8d48988d144941735', 'name': 'Caribbean Restaurant', 'pluralName': 'Caribbean Restaurants', 'shortName': 'Caribbean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/caribbean_', 'suffix': '.png'}, 'primary': True}"
84,47.683442,-122.376457,The Dane,47.68695002889187,-122.37653933717229,"{'id': '56aa371ce4b08b9a8d57356c', 'name': 'Beer Bar', 'pluralName': 'Beer Bars', 'shortName': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}"
85,47.683442,-122.376457,Delancey,47.67954593341448,-122.37476960718206,"{'id': '4bf58dd8d48988d1ca941735', 'name': 'Pizza Place', 'pluralName': 'Pizza Places', 'shortName': 'Pizza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}, 'primary': True}"
86,47.683442,-122.376457,Frankie & Jo’s,47.67952771129339,-122.37459443715365,"{'id': '4bf58dd8d48988d1c9941735', 'name': 'Ice Cream Shop', 'pluralName': 'Ice Cream Shops', 'shortName': 'Ice Cream', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/icecream_', 'suffix': '.png'}, 'primary': True}"
87,47.683442,-122.376457,Viet Nam Restaurant,47.68074174164696,-122.3765923409503,"{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}"
88,47.683442,-122.376457,The Fat Hen,47.67959362101355,-122.37453550782013,"{'id': '4bf58dd8d48988d143941735', 'name': 'Breakfast Spot', 'pluralName': 'Breakfast Spots', 'shortName': 'Breakfast', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True}"
89,47.683442,-122.376457,Essex,47.679485575063595,-122.37489114357932,"{'id': '4bf58dd8d48988d11e941735', 'name': 'Cocktail Bar', 'pluralName': 'Cocktail Bars', 'shortName': 'Cocktail', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}, 'primary': True}"
90,47.683442,-122.376457,Rosellini's,47.67952480918485,-122.37472955938681,"{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}"
91,47.683442,-122.376457,Seattle Tile Company,47.6856,-122.376385,"{'id': '4bf58dd8d48988d1f8941735', 'name': 'Furniture / Home Store', 'pluralName': 'Furniture / Home Stores', 'shortName': 'Furniture / Home', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/furniture_', 'suffix': '.png'}, 'primary': True}"
92,47.683442,-122.376457,Grumpy D's,47.67956170698513,-122.37688978488912,"{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}"
93,47.683442,-122.376457,Crown Hill Broiler,47.687647,-122.377145,"{'id': '4bf58dd8d48988d1c4941735', 'name': 'Restaurant', 'pluralName': 'Restaurants', 'shortName': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True}"
94,47.683442,-122.376457,Loyal Heights Playfield,47.68394595160837,-122.38308775351594,"{'id': '4cce455aebf7b749d5e191f5', 'name': 'Soccer Field', 'pluralName': 'Soccer Fields', 'shortName': 'Soccer Field', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_', 'suffix': '.png'}, 'primary': True}"
95,47.683442,-122.376457,El Taco Loco,47.6868573864075,-122.37678172711637,"{'id': '4bf58dd8d48988d1cb941735', 'name': 'Food Truck', 'pluralName': 'Food Trucks', 'shortName': 'Food Truck', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/streetfood_', 'suffix': '.png'}, 'primary': True}"
96,47.683442,-122.376457,Budget Truck Rental,47.685379,-122.376353,"{'id': '4bf58dd8d48988d1ef941735', 'name': 'Rental Car Location', 'pluralName': 'Rental Car Locations', 'shortName': 'Rental Car', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/airport_rentalcar_', 'suffix': '.png'}, 'primary': True}"
97,47.683442,-122.376457,Waterwheel Lounge,47.68056627268515,-122.3763768307792,"{'id': '4bf58dd8d48988d120941735', 'name': 'Karaoke Bar', 'pluralName': 'Karaoke Bars', 'shortName': 'Karaoke', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/karaoke_', 'suffix': '.png'}, 'primary': True}"
98,47.683442,-122.376457,Thunderbird Tavern,47.683719080025554,-122.37702409468814,"{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}"
99,47.683442,-122.376457,Rizzo's French Dip,47.682431,-122.376392,"{'id': '4bf58dd8d48988d1c5941735', 'name': 'Sandwich Place', 'pluralName': 'Sandwich Places', 'shortName': 'Sandwiches', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True}"
100,47.683442,-122.376457,Love Zone,47.686457626306115,-122.37661339223001,"{'id': '4bf58dd8d48988d109951735', 'name': 'Lingerie Store', 'pluralName': 'Lingerie Stores', 'shortName': 'Lingerie', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/apparel_lingerie_', 'suffix': '.png'}, 'primary': True}"
101,47.683442,-122.376457,Wonderland Gear Exchange,47.686576,-122.376446,"{'id': '52f2ab2ebcbc57f1066b8b22', 'name': 'Outdoor Supply Store', 'pluralName': 'Outdoor Supply Stores', 'shortName': 'Outdoor Supplies', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/default_', 'suffix': '.png'}, 'primary': True}"
102,47.683442,-122.376457,Shell,47.679331122560484,-122.3771512682184,"{'id': '4bf58dd8d48988d113951735', 'name': 'Gas Station', 'pluralName': 'Gas Stations', 'shortName': 'Gas Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}, 'primary': True}"
103,47.683442,-122.376457,Portalis,47.679451475256606,-122.37661410750762,"{'id': '4bf58dd8d48988d119951735', 'name': 'Wine Shop', 'pluralName': 'Wine Shops', 'shortName': 'Wine Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_', 'suffix': '.png'}, 'primary': True}"
104,47.683442,-122.376457,Joe's Mini Mart,47.67939,-122.377021,"{'id': '4d954b0ea243a5684a65b473', 'name': 'Convenience Store', 'pluralName': 'Convenience Stores', 'shortName': 'Convenience Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_', 'suffix': '.png'}, 'primary': True}"
105,47.462013,-122.65883899999999,Christmas Traditions Tree Farm,47.458132,-122.658556,"{'id': '4bf58dd8d48988d1f8941735', 'name': 'Furniture / Home Store', 'pluralName': 'Furniture / Home Stores', 'shortName': 'Furniture / Home', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/furniture_', 'suffix': '.png'}, 'primary': True}"
106,47.204707,-122.44415900000001,7-Eleven,47.2066194868,-122.443442344665,"{'id': '4d954b0ea243a5684a65b473', 'name': 'Convenience Store', 'pluralName': 'Convenience Stores', 'shortName': 'Convenience Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_', 'suffix': '.png'}, 'primary': True}"
107,47.204707,-122.44415900000001,Starbucks,47.206984000000006,-122.44073600000002,"{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}"
108,47.204707,-122.44415900000001,Tri One Mart,47.20637662086279,-122.4435338628793,"{'id': '4d954b0ea243a5684a65b473', 'name': 'Convenience Store', 'pluralName': 'Convenience Stores', 'shortName': 'Convenience Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_', 'suffix': '.png'}, 'primary': True}"
109,47.204707,-122.44415900000001,Tully's,47.20666701870375,-122.44125288690371,"{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}"
110,47.204707,-122.44415900000001,AKINS CONSTRUCTION LLC,47.208003999999995,-122.442229,"{'id': '545419b1498ea6ccd0202f58', 'name': 'Home Service', 'pluralName': 'Home Services & Repairs', 'shortName': 'Home Services', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/hardware_', 'suffix': '.png'}, 'primary': True}"
111,48.07797,-122.18283999999998,Haggen,48.0769430485166,-122.18050809236956,"{'id': '4bf58dd8d48988d118951735', 'name': 'Grocery Store', 'pluralName': 'Grocery Stores', 'shortName': 'Grocery Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}"
112,48.07797,-122.18283999999998,Starbucks,48.07624985,-122.1807901,"{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}"
113,48.07797,-122.18283999999998,Jersey Mike's Subs,48.07652491144627,-122.18307501144443,"{'id': '4bf58dd8d48988d1c5941735', 'name': 'Sandwich Place', 'pluralName': 'Sandwich Places', 'shortName': 'Sandwiches', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True}"
114,48.07797,-122.18283999999998,Panera Bread,48.08181519075095,-122.1862131357193,"{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}"
115,48.07797,-122.18283999999998,Applebee's Grill + Bar,48.07547519,-122.1814255,"{'id': '4bf58dd8d48988d14e941735', 'name': 'American Restaurant', 'pluralName': 'American Restaurants', 'shortName': 'American', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True}"
116,48.07797,-122.18283999999998,The Home Depot,48.0806034,-122.1875405,"{'id': '4bf58dd8d48988d112951735', 'name': 'Hardware Store', 'pluralName': 'Hardware Stores', 'shortName': 'Hardware', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/hardware_', 'suffix': '.png'}, 'primary': True}"
117,48.07797,-122.18283999999998,The UPS Store,48.07672415084413,-122.18655914068222,"{'id': '52f2ab2ebcbc57f1066b8b1f', 'name': 'Shipping Store', 'pluralName': 'Shipping Stores', 'shortName': 'Shipping Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/default_', 'suffix': '.png'}, 'primary': True}"
118,48.07797,-122.18283999999998,McDonald's,48.07958578054492,-122.18820451786041,"{'id': '4bf58dd8d48988d16e941735', 'name': 'Fast Food Restaurant', 'pluralName': 'Fast Food Restaurants', 'shortName': 'Fast Food', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}, 'primary': True}"
119,48.07797,-122.18283999999998,7-Eleven,48.0761513,-122.1819617,"{'id': '4d954b0ea243a5684a65b473', 'name': 'Convenience Store', 'pluralName': 'Convenience Stores', 'shortName': 'Convenience Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_', 'suffix': '.png'}, 'primary': True}"
120,48.07797,-122.18283999999998,Bob's Burgers & Brew,48.07750195987257,-122.188225842169,"{'id': '4bf58dd8d48988d16c941735', 'name': 'Burger Joint', 'pluralName': 'Burger Joints', 'shortName': 'Burgers', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}, 'primary': True}"
121,48.07797,-122.18283999999998,Shell,48.07525584870816,-122.18301640422636,"{'id': '4bf58dd8d48988d113951735', 'name': 'Gas Station', 'pluralName': 'Gas Stations', 'shortName': 'Gas Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}, 'primary': True}"
122,48.07797,-122.18283999999998,Tulalip Remedy,48.077301,-122.185741,"{'id': '52c71aaf3cf9994f4e043d17', 'name': 'Marijuana Dispensary', 'pluralName': 'Marijuana Dispensaries', 'shortName': 'Dispensary', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/dispensary_', 'suffix': '.png'}, 'primary': True}"
123,48.07797,-122.18283999999998,Reset Games,48.0774062973931,-122.18641824478877,"{'id': '4bf58dd8d48988d10b951735', 'name': 'Video Game Store', 'pluralName': 'Video Game Stores', 'shortName': 'Video Games', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/videogames_', 'suffix': '.png'}, 'primary': True}"
124,48.07797,-122.18283999999998,Taco Del Mar,48.0771280977653,-122.18642309592828,"{'id': '4bf58dd8d48988d1c1941735', 'name': 'Mexican Restaurant', 'pluralName': 'Mexican Restaurants', 'shortName': 'Mexican', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}, 'primary': True}"
125,48.07797,-122.18283999999998,Bigfoot Java,48.075410999999995,-122.182154,"{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}"
126,48.07797,-122.18283999999998,Walmart Grocery Pickup and Delivery,48.0774729495624,-122.186706591176,"{'id': '4bf58dd8d48988d118951735', 'name': 'Grocery Store', 'pluralName': 'Grocery Stores', 'shortName': 'Grocery Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}"
127,48.07797,-122.18283999999998,Walmart Supercenter,48.07915758169084,-122.1881007774851,"{'id': '52f2ab2ebcbc57f1066b8b42', 'name': 'Big Box Store', 'pluralName': 'Big Box Stores', 'shortName': 'Big Box Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/default_', 'suffix': '.png'}, 'primary': True}"
128,47.155359000000004,-122.32317900000001,Handy Corner Food Store,47.15474584565765,-122.32287980619037,"{'id': '4bf58dd8d48988d118951735', 'name': 'Grocery Store', 'pluralName': 'Grocery Stores', 'shortName': 'Grocery Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}"
129,47.155359000000004,-122.32317900000001,Unlocking The Body Massage Therapy,47.154468,-122.321301,"{'id': '52f2ab2ebcbc57f1066b8b3c', 'name': 'Massage Studio', 'pluralName': 'Massage Studios', 'shortName': 'Massage Studio', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/spa_', 'suffix': '.png'}, 'primary': True}"
130,47.615038,-122.287834,Bottlehouse,47.613475912356726,-122.2891614005053,"{'id': '4bf58dd8d48988d123941735', 'name': 'Wine Bar', 'pluralName': 'Wine Bars', 'shortName': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}, 'primary': True}"
131,47.615038,-122.287834,Hi Spot Cafe,47.613334745162554,-122.28921328826407,"{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}"
132,47.615038,-122.287834,Glassybaby,47.613013027983676,-122.28896141784557,"{'id': '4bf58dd8d48988d128951735', 'name': 'Gift Shop', 'pluralName': 'Gift Shops', 'shortName': 'Gift Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/giftshop_', 'suffix': '.png'}, 'primary': True}"
133,47.615038,-122.287834,Vendemmia,47.61245956512908,-122.28927116103111,"{'id': '4bf58dd8d48988d110941735', 'name': 'Italian Restaurant', 'pluralName': 'Italian Restaurants', 'shortName': 'Italian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}, 'primary': True}"
134,47.615038,-122.287834,Molly Moon's Homemade Ice Cream,47.61322302429012,-122.28928419783902,"{'id': '4bf58dd8d48988d1c9941735', 'name': 'Ice Cream Shop', 'pluralName': 'Ice Cream Shops', 'shortName': 'Ice Cream', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/icecream_', 'suffix': '.png'}, 'primary': True}"
135,47.615038,-122.287834,Red Cow,47.613560442943786,-122.28938230779569,"{'id': '4bf58dd8d48988d10c941735', 'name': 'French Restaurant', 'pluralName': 'French Restaurants', 'shortName': 'French', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}, 'primary': True}"
136,47.615038,-122.287834,Cafe Soleil,47.61297138770175,-122.28921446700868,"{'id': '4bf58dd8d48988d10a941735', 'name': 'Ethiopian Restaurant', 'pluralName': 'Ethiopian Restaurants', 'shortName': 'Ethiopian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/ethiopian_', 'suffix': '.png'}, 'primary': True}"
137,47.615038,-122.287834,Bistro Turkuaz,47.612049996314404,-122.28924766424407,"{'id': '4f04af1f2fb6e1c99f3db0bb', 'name': 'Turkish Restaurant', 'pluralName': 'Turkish Restaurants', 'shortName': 'Turkish', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/turkish_', 'suffix': '.png'}, 'primary': True}"
138,47.615038,-122.287834,Madrona Playground,47.61104374626671,-122.29007898839347,"{'id': '4bf58dd8d48988d1e7941735', 'name': 'Playground', 'pluralName': 'Playgrounds', 'shortName': 'Playground', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}, 'primary': True}"
139,47.615038,-122.287834,Madrona Arms,47.61283800218885,-122.28921800958618,"{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}"
140,47.615038,-122.287834,Cupcake Royale and Verite Coffee,47.61171601481659,-122.28949341221214,"{'id': '4bf58dd8d48988d1bc941735', 'name': 'Cupcake Shop', 'pluralName': 'Cupcake Shops', 'shortName': 'Cupcakes', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cupcakes_', 'suffix': '.png'}, 'primary': True}"
141,47.615038,-122.287834,June,47.61361265640899,-122.28937783385996,"{'id': '4bf58dd8d48988d142941735', 'name': 'Asian Restaurant', 'pluralName': 'Asian Restaurants', 'shortName': 'Asian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}"
